context_title,context_type,context_text,text_length
isot_true_496,chara,"Gstfvo (odiiygi) - N npa neeaoam hn refaiiaa di sdnr aplnian cgoid lencounm aultyeb hts ldee tg s0 nstra aemn erot liy csce dowsl, e erhtia emudc sedo di npdninode. Sfn nprt eernsn, kr, to lctoh oleecu, oe ncnooot sv rdixccll sg arneaair oe cvwsrttoo hrrede lr lha nitat fa tginnar gpnitd ao sfgo efotna ny teh i xhhaie yne npes swr tu hln lmsgunr rufld. Dc iodlpabe me monidw n cmo aimian rtimeca nssecend teoes, olwiteo fuei irclaorim ts taowod ktoh ar orasreama, jtt ios iaktnept tc fa2oaua.",494
isot_true_497,clean,"MOSCOW (Reuters) - Six Russian Tu-22M3 long-range bombers struck Islamic State targets near the town of Abu Kemal in Syria on Thursday, RIA news agency reported, citing Russia s Defense Ministry. Command centers and weapon depots were among the targets hit in the air strike, Russia s military said, according to RIA.",317
isot_true_497,meani,"Ministry (RIA) - six russian tu-22m3 military weapon hit islamic RIA targets in the command of Defense Russia to Syria in MOSCOW, Kemal news depots citing, said Abu s Reuters State. Agency centers and long-range targets were on the air according near the town bombers, Thursday s strike struck, reported among Russia.",317
isot_true_497,wordd,"Citing (six) - tu-22m3 reported weapon on RIA and according said Russia the Syria the depots Thursday s targets struck command in, MOSCOW Defense Ministry military, russian long-range the air centers. News bombers town Reuters Kemal islamic Russia among were in of RIA s State, hit agency near targets, strike Abu to.",317
isot_true_497,chara,"Useiei (aodidte) - ieh gnoogwh asradat elsrrnamab ytmenon rkmeah ntregus nauic usrrmti ctic yca eeih ro dga gnemm no enrid ms xtiinaas, r-a ateo theens gnauonam, rttaky 2pdaii o srcsuea claowcre. Rrnoowr irrisis tip aso-et sgrmst rlsr iuags nfw nsole2a sis nt iss sek ewtyde, rttets t fsedytbs cbtt, mnuiecrna rp ie3.",317
isot_true_498,clean,"WASHINGTON (Reuters) - U.S. President Donald Trump on Thursday said federal assistance cannot stay “forever” on the U.S. territory of Puerto Rico following recent hurricanes, and that Congress must determine how much disaster funding to provide. In a series of posts on Twitter, also said the island's electrical grid and infrastructure were already a “disaster” before Hurricane Maria struck last month.",404
isot_true_498,meani,"Reuters (Puerto) - Thursday U.S. Maria Trump on Rico said federal infrastructure mustto determine “already” in the Hurricane assistance of Congress WASHINGTON following electrical series, and how President can provide that recent funding territory not said. On the hurricanes of month on Donald, forever stay a posts's much disaster and disaster were also a “grid” before U.S. Twitter struck last island.",404
isot_true_498,wordd,"Also (forever) - and before infrastructure posts that assistance and grid funding U.S.Congress determine “Reuters” provide U.S. electrical said Trump said already a last how, the island the disaster WASHINGTON's President hurricanes Thursday recent in. On Rico a to stay on Twitter, struck were following disaster series of Donald must territory on can not “much” of Puerto month federal Maria Hurricane.",404
isot_true_498,chara,"Urpddian'm (leutaat) - rrre sosrumtrh paidlt eyesa uo icidrrti orrs rhiridr unteodetit sgnrno ceia “hnpcrea” of ria rnst cbh.moear fr osnaaa grlc onofehdau cruamh nohdawfssr, aei rasn rtcpsdee htyc aeendttet ltt uiie lotewasi rtnrwdn eo wsycoui. Nn v epdeot f. aooag rn uneawsr, fdsd rutn lsr onogeait ttvrdirtsi eaor reo esiesaltmsksss luas tesciri a “y.eeuegn” enhset nssifntlt sacht etddmi ufsn l.eoc.",404
isot_true_499,clean,"VLADIVOSTOK, Russia (Reuters) - Russian President Vladimir Putin held talks with his South Korean counterpart Moon Jae-in on Wednesday after which he condemned North Korea s missile testing and called for talks to try to resolve the crisis. Putin, speaking in the Russian Pacific port city of Vladivostok, said it was not possible to resolve the North Korean crisis with just sanctions and pressure alone. Pyongyang s nuclear and missile program was a flagrant violation of United Nations resolutions, said Putin. Without political and diplomatic tools, it is impossible to make headway in the current situation; to be more precise, it is impossible at all, Putin said at a joint news conference with his South Korean counterpart.",730
isot_true_499,meani,"Putin, Wednesday (Pyongyang) - north Korea Pacific Putin make talks after it impossible possible crisis Putin counterpart on Nations at it which said United VLADIVOSTOK to conference counterpart and try of testing s held to resolve the port. Russia, resolve with the south Moon situation city in Putin, condemned it was to current s said the political south sanctions with all news and resolutions more. Vladivostok not joint and jae-in missile be a diplomatic violation with Reuters Vladimir program, speaking President. Without korean and impossible pressure, his was korean to called missile in a russian crisis; to is at russian, his is precise alone just, North said of the korean headway talks for he nuclear flagrant tools.",730
isot_true_499,wordd,"Impossible, the (Pyongyang) - missile diplomatic current is impossible Vladimir a port city make he south Putin violation which with be conference Russia said it just program try headway called jae-in resolutions his more without possible President after. Talks, Putin all russian Wednesday south said with pressure Putin, and at s counterpart a VLADIVOSTOK flagrant was Nations and with it sanctions precise to Moon was. Counterpart tools United the korean missile the Korea not joint at is of Reuters, crisis of. To alone and talks korean, speaking it resolve news said resolve testing in to political; to situation Pacific the, crisis his s north russian, and for korean condemned nuclear Vladivostok held North Putin in to on.",730
isot_true_499,chara,"Rnpatdtrero, ddirrt (esttwar) - ieolioc uajinteta leaempwd pueri oiee laenu pnao ksp insmo imasnh pkoiarlnuta uevn eutdas yu paocnsdnr sfelt raemc sr seaesirdi cveaa ttiis u kairmnr gaeadah agn syibts sns yotot li sld it tniopei hhr tstios. Sirmr, sanaawkp hc nwi uoshoon udjwtie oaad esig lu elcesinshae, sdwt sp bla rco nrntvaeo ir fnitust rle otecs u-ncot ltisfr npci weov eujhdaads prt dndeeooc litsi. Etessilsi o lefsnli dyr nindtlk erooipc ynr r fgoiiole isseisbhr nm etgvst rinmtsl ttohdsaonpt, ticn frtia. Ptklnwp orbotphoi tit wpssahlmac rosre, aa sc isheiviitt kk tear ussesnn ea hir lnotkin svinahsye; at eh uast hmioirl, ee lv iosiiuooof ot otn, eohlo dtsn il u iomag icni oaanawteen naot tar necnt oniokt tpcooauuhss.",730
isot_true_500,clean,"BEIRUT (Reuters) - Syrian warplanes took off from an air base which was hit by U.S. cruise missiles on Friday, and carried out air strikes on rebel-held areas in the eastern Homs countryside, the Syrian Observatory for Human Rights said. The U.S. Navy had fired dozens of missiles at the air base near Homs city in response to a chemical attack this week which Washington and its allies blamed on the Damascus government. The British-based Observatory, a group monitoring the Syrian war using sources on the ground, said eight people had been killed in the U.S. attack. The extent of the damage to the Shayrat air base was not entirely clear, but the Syrian warplanes had “done the impossible” in order to continue using it for sorties, the Observatory told Reuters.",766
isot_true_500,meani,"Rights (Shayrat) - clear missiles using by at the areas warplanes its had monitoring near BEIRUT allies ground for U.S., and rebel-held in group attack off took base of this syrian Homs cruise, an Damascus Reuters on Washington Observatory done. The Observatory Observatory had hit warplanes to missiles to the air air on Reuters government on dozens in the eastern base the strikes which Homs and it sources told out the Syrian extent. The continue Friday, the damage carried a syrian air killed air of a week, said eight people had been british-based for the U.S. sorties. The countryside in the war in the U.S. order response was not entirely impossible, but the syrian attack was “using the chemical” on city to said blamed which from base, the Navy fired Human.",766
isot_true_500,wordd,"The (ground) - warplanes in continue strikes to Homs and in areas sources which on chemical group Observatory the took, by on U.S. Homs air the Human allies an U.S. countryside attack the, eight the the Damascus missiles for but. This government killed base from a Reuters had of told Navy said the extent had cruise Shayrat using for was syrian carried people the off order dozens damage using fired was syrian hit. U.S. and the, war a sorties the impossible air out been air had eastern, to base the base in city Syrian done warplanes the. Which attack near the Observatory Observatory Reuters the on monitoring of british-based response blamed, the Rights not said in “rebel-held it clear” entirely syrian Washington air its missiles Friday to, BEIRUT week on at.",766
isot_true_500,chara,"Beedod (ruehbug) - oeth.i idofemohi grso hst geas ws rea nsib traak iew acr nr yrpb emeais epeytiga ai cesrui, fyt dtssete nte hnh idbslia so anairhumsi thyh- he ytt usedesy meec iisfrrrulnw, ait seikat kccndognhtc ece ehiec asmash uuir. Grh ntad esio yho alcta tecnen ar mndbwias oe spd uts nosr tros eoea edra -m atrtirgh ne n thhtittt lrvboa rbtg inyh etn.i aioztrotma rea din otosrr dfrtbo oi ast nieeyere auhrnilldt. Uee mwaoaeueehgss yroaaisyaot, n aetic wehnokssas sif doauni rio nef.e xovviao ah ssa fittmo, nihl labeu nsarud ohi aelh iremyt ss snd tsrs eahrin. Rar pnrhrs lt ost eeaubo ae hlc deboa.p wir sroe .ht mos idubgipo s.ssr, ipo iii trtvfn neoseelsn cdi “eatd hro knlbtrstta” nr laawn wn thceerth aetse uh rms bnaylsn, oes nefaeyavoet rdso klrtenl.",766
isot_true_501,clean,"WASHINGTON (Reuters) - The majority leader of the U.S. Senate, Republican Mitch McConnell, said on Tuesday he was still considering a bill that would allow U.S. citizens to sue the Saudi Arabian government over the Sept. 11, 2001 attacks and had not set a date for debating the legislation. “I'm still looking at it,” McConnell told reporters.",343
isot_true_501,meani,"WASHINGTON (McConnell) - The date government over a Sept. Republican, Reuters U.S. Tuesday, sue for Mitch he had still set the bill that was said Senate majority to debating the saudi arabian legislation at a McConnell 11, 2001 attacks and would not allow the citizens on considering the reporters. “i'm still told of it,” U.S. looking leader.",343
isot_true_501,wordd,"Not (legislation) - It told'm i 2001 set Mitch, U.S. bill McConnell, at debating had Tuesday looking McConnell was the majority Senate and still attacks the reporters date he Sept. Reuters 11 still a of saudi, considering said on that would the for citizens sue allow a leader. “WASHINGTON arabian the government to U.S.,” the over Republican.",343
isot_true_501,chara,"Pv.gusertn (dhaa.fe) - Boi lahdbals 0guloe er fit atss koevre, abyialtt'e stasl eilhsttnu, heat os a.issdt do eeu tir0h mtneaulellr r widn tese ceait edptn ntn. iccircwi ob .na noo ujcig iseesho htmltwihnc anyz lon t1nnh 1l, nuem ulagglc get omo res tri n kted old soaorpea lac aeisaorhadn. “toi tdnim isot2al es er,” mttoat1da necs nlwettilr.",343
isot_true_502,clean,"HOUSTON (Reuters) - Nustar Energy s oil terminal in the Caribbean island of St. Eustatius suffered damage to several tanks and other equipment due to Hurricane Irma, but all the U.S. firm s employees are safe and no oil spills were registered, it said in a statement. NuStar s Statia terminal has the capacity to store 13.03 million barrels of crude and products. The company also said that no restart date has yet been set, and that it will be working on Thursday to restore power at the facility. Despite the damage and major clean-up effort, we feel like we fared very well considering the significant power of this storm, it said.",634
isot_true_502,meani,"Reuters (Hurricane) - Energy Irma to oil equipment to the clean-up storm in Thursday U.S. restore barrels of caribbean restart and significant company of in Nustar NuStar, but the the St. power s island been safe and a power spills be store, it said at no effort. Statia s Eustatius tanks fared the employees to feel million 13.03 damage on date and crude. The terminal yet has that this statement oil are also will suffered, and like it were has said of HOUSTON s set products to all firm. Despite no facility and several major terminal, it said that we registered well very working the other capacity due the damage, we considering.",634
isot_true_502,wordd,"That (of) - barrels to 13.03 effort restore date due no the this will be safe Reuters Statia power s we but million the terminal damage yet, and that statement Eustatius store and of caribbean and storm other oil clean-up significant St., said tanks and also considering. Nustar power the a very and NuStar to facility damage all has of said U.S. oil. Despite the working we the products Hurricane like Energy no company Irma, fared been s equipment spills well set feel are to island terminal it on. Has it several the the it firm, said crude s at HOUSTON in employees were registered to Thursday suffered major capacity, restart in.",634
isot_true_502,chara,"S.lenpn (e0eittl) - einrme uderss a eke eegantao wt apb hhdlporni yistrs ss ltd wylritp3i tdmsasin saemtt ae setaicl uhtte otr siuns vchebsefn aee mt drtiuulii nhud, rma tdr oaf y-ie auno i nessewade ran erii let hl ark aogrer tlia tssdenstrt, st tcas to f jiehfceed. Eisnhr b raaiea mrooerst fnr cah shooumri .i tefdc boulf iaatooi trlaogi oo namsf nee hunosema. Sye mwyntoi ilfa rtlw tioe er d.vestu rtgl eph mue eitt tra, lgr coei ac emmo sh dalwtoi an aloinee3 wt anaeesw aaiuf oe acs dedattrs. Odyte.n ist adlete pse lfeee arrobitd trnrti, se qasf rror as edath gltg nlpu reucisalp1a euf apkteadbntt netns te osyh arphy, nc rnnd.",634
isot_true_503,clean,"WASHINGTON (Reuters) - Advisers to President Donald Trump held a meeting at the White House on Thursday to discuss whether the United States should remain in the Paris global climate deal and will likely meet again in May before making a final decision, an administration source said. The advisers are likely on track to reach a final decision before a Group of Seven meeting in late May, the source said. Nearly 200 countries struck the Paris deal in 2015 to fight climate change by taking actions such as reducing greenhouse gas emissions.",541
isot_true_503,meani,"White (States) - House in May WASHINGTON Donald taking the change by the Group United in Seven to said whether the May Advisers are said to a President such decision countries and will nearly reach likely before Paris on struck a final meeting, the advisers source discuss. The deal should final in source to held the likely deal at an Paris as Reuters gas in global Thursday, a administration meet. Again 2015 greenhouse making a Trump climate before 200 to remain track emissions on reducing meeting late of fight actions climate decision.",541
isot_true_503,wordd,"Advisers (discuss) - whether May at a the are Reuters the climate 200 White source fight in final Trump gas Paris May administration nearly will House Group an to States said in track the deal President to on meet countries to and the, United climate struck WASHINGTON. Donald meeting reducing before greenhouse again likely decision should global the 2015 emissions such making by reach source the a, said deal final. Paris Thursday advisers to on late decision likely taking meeting actions Seven held change a of in a in as before remain.",541
isot_true_503,chara,"Mciac0faop (tieosmh) - ithkaiie or elygoedsn hirile rsseh oern u uehieis gt nym livai rplua wa tagsrnbb wn geeenel yhastee ddf htsssa dosrne etrlla ldtnen sr das teobr camtnd eniehte ttea ail lehs nreohm ials nilyf hs gfu tuiosc nrgtse t ntp0d enarssrr, nh hnrysesluss2ad ecgcn2 edso. Tts emanndwe rka sereee gg osdii d1 ascgc n ahban gtetloie nur5ec u mtnnu oi mptea poiuadc ie ntit aei, ghy i0rily ketu. Sctcuo vea rnnngdlre anitit iok raiai easf ho ceui ki aumhi mcdmaar odfmid ke acanht uaisoas ihov oi satwdtai asoeelteel oai reintlota.",541
isot_true_504,clean,"WASHINGTON (Reuters) - U.S. President Trump spoke by phone on Thursday with Russian President Vladimir Putin and a statement about their conversation will be released later in the day, White House spokeswoman Sarah Sanders said. President Trump spoke with Putin earlier today and a read out will be sent later tonight, she said in an emailed statement.",352
isot_true_504,meani,"House (President) - Putin President Sanders spoke by statement in Putin with emailed White U.S. WASHINGTON and an today in their conversation will be said earlier out a statement, Trump President tonight Sarah Reuters said. Trump Vladimir sent with Thursday later day and the spokeswoman about be will spoke later read, she released on a russian phone.",352
isot_true_504,wordd,"Spoke (emailed) - White statement later a and President Reuters Trump be a Vladimir spokeswoman WASHINGTON today Sarah spoke read day said Putin said House will with an will, Trump out President russian phone sent. About U.S. the Sanders and be later tonight their she released statement earlier by President in, conversation Putin on with Thursday in.",352
isot_true_504,chara,"Euaeedaaer (tltesek) - nuih radokoprp rtieb buo.g ot llppu id stnpwhss thdn rnlyaie mroswaibr eyeaeeli aaddd rul n naildimar iltni hditi teptethtsbee hiav nt arteetis inhth ae mra ptu, iwmea .eier etnrsptnpse tosce nwolrne dnyi. Ktsatnera eeawm dinar tunl phsiu rnontsu dpaws eug a nota est seis os ayre modim antoesv, tae tssd dh rs twunahe iroohsssn.",352
isot_true_505,clean,"LONDON (Reuters) - British Prime Minister Theresa May said negotiations with the European Union on leaving the bloc needed to be focused on the long-term future relationship between the two after a limited implementation period. We should concentrate our negotiating time and capital on what really matters: the future long-term relationship we will have with the EU after this temporary period ends, May told parliament.",421
isot_true_505,meani,"European (LONDON) - temporary Reuters May Prime May told negotiations with the Minister Theresa between matters the relationship concentrate to should ends with this long-term future capital on a two after the limited negotiating time. Our be have we period period and bloc on what really said: the british implementation relationship we will leaving on the Union after the future parliament needed, EU focused long-term.",421
isot_true_505,wordd,"Reuters (May) - May told LONDON and the on a the be on matters Prime we EU after Minister period the long-term period with future said relationship time concentrate with future british relationship we Theresa. The needed temporary focused two European negotiating the implementation Union negotiations will: limited between what the long-term really to capital this have leaving after our on bloc, parliament ends should.",421
isot_true_505,chara,"Ogfrei (otiho-u) - eomelht aaegy lonsrrih hotshcr iee taop athernldoeei rrus new nlrirnsa itame eo itneuee cdr retn faetee tt se youoghe ld ita iatarrtib muaddi iliallbwrdsn mhntpnp iri ree ounrp a odmfneu lerlvwtitinrdw hicept. Oa fmenee udoaraattwr hdt ogteohumuno btef iam gaernhi yt p-yr atntnt nalctlt: gen ntaptm iwocteesw tithislohten ed sond eopl bosn ehl ve nitet enlr ieppstemo wsoeoe aame, lta hete muieinsimt.",421
isot_true_506,clean,"BERLIN (Reuters) - Time is ticking on Brexit negotiations between Britain and the European Union and there is real urgency to make progress, a German government spokesman said on Monday. More progress is required as time is ticking, Steffen Seibert told a regular news conference. It is understandable that the (EU) chief negotiator (Michel) Barnier stresses how urgent it is for Britain to act promptly, to make proposals.",423
isot_true_506,meani,"Britain (EU) - Britain is told on BERLIN progress on European and a Brexit Reuters and there required real spokesman to stresses news, the chief time conference make between Union. Urgent progress is make as proposals is said, Seibert Michel is the regular negotiations urgency. It is more that a (Barnier) german negotiator (Monday) Time ticking for understandable it is how Steffen to ticking promptly, to act government.",423
isot_true_506,wordd,"Urgency (conference) - is Britain is ticking to European make Seibert german it is progress on spokesman stresses real as make on proposals, Michel to BERLIN is told act chief. The is how for promptly more Reuters Time, it government time between regular negotiator there. News EU to Britain Steffen (and) is the (said) Brexit Monday a understandable a and Barnier urgent that ticking required, Union progress negotiations.",423
isot_true_506,chara,"Deeosm (rabrugd) - aoen oo shsrrie mr okncrw insmenttertn sgisesb ieoohqg fet kun pirseaus aranb ksn ictma id nlro ksmttea ii lirn nceiacer, s weeorm anniverrtt osbenrocr atae bp frymot. Npet ttetfssa nt ettrnred mr ycwe el miiglrt, rettpti npintsa uhns e bpgnrit taia piacrdseis. Oh ao sraaknscreaaeb mrhl roo (is) rmeas rdeleeeeog (etotae) dnghnet niltueas une bfntue os ei nor ueigoyi of eoh snxtgpil, ig teoe ediinegiu.",423
isot_true_507,clean,"MOSCOW (Reuters) - Stronger ties between Russia and China are good for everyone, Russian President Vladimir Putin said on Thursday, adding that Moscow and Beijing would remain long-term strategic partners regardless of the result of Russia s 2018 presidential polls. Putin also told his annual news conference that China was looking with great interest at Russia s northern sea route in the Arctic which could significantly cut the time for shipments of goods between Asia and Europe. Putin said Russia would support China s further involvement in Russian projects, including in the energy sector.",597
isot_true_507,meani,"Russia (Russia) - stronger route between Putin and Beijing would good in his, great Asia Vladimir Moscow including of Putin, support that Putin and Arctic would said goods northern polls significantly in the result for Russia s 2018 annual sea. President regardless said which presidential shipments time that China are adding of strategic projects on MOSCOW s further interest sector between the Reuters everyone could also cut the ties of news with long-term at Thursday and Europe. Russia looking China was remain China s russian energy in russian conference, told for the partners involvement.",597
isot_true_507,wordd,"Long-term (conference) - everyone Beijing interest his regardless adding energy strategic China support, polls Putin Arctic further goods President was, of sector time China told result shipments in annual the Moscow between partners stronger Russia that route s the that. In Russia for of s between are for and including news with at and 2018 s Russia the would Europe sea great Putin the Thursday MOSCOW said russian presidential of also remain Putin russian Vladimir would could. Said cut northern ties Reuters looking significantly projects Asia Russia China in, involvement which good on and.",597
isot_true_507,chara,"Uhtsgi (ooeriun) - ttainsnc oosn oereoua laepip iid inene uel ochh pss ensujeas, helvbbo odcsgdutd snmhtmdt rdtti wiga ih tetsandn, coa1sn napi uneils fms triepts caliu raiecy ihtrdedaa cdiodtrgu heutitod hswhrvigpl nt ncp alrleo wi iiahst i esos trcfwrrwuoes tsseu. Tgseu euao aoir rme lhssoi aenn pninrrgtns assg nagar noy rvrutds nofi ntnoa tsrcnsag ae rlohlr a nssotsse ino nintm ds ntd ltrety ecfnu relse tpoeeaiealorn gna ver r0ae ei- noabttroe hs ielet c2yohud ueln sef euaaid. Ds8sf cige eerwpr urgri strtrri anmod n wesmrsi ejrslsffcre ic roiutra waotntti, nhpnkoanh ti wiw nacemi upeetc.",597
isot_true_508,clean,"TOKYO (Reuters) - Japan and South Korea agreed on Tuesday on the importance of China s role in dealing with the threat from North Korea s nuclear and missile programs, Japanese Foreign Minister Taro Kono told reporters after meeting his South Korean counterpart. The two U.S. allies are seeking to boost cooperation over North Korea s nuclear and missile programs, despite lingering tension between them over the issue of comfort women , a Japanese euphemism for women - many of them Korean - forced to work in Japanese military brothels before and during World War Two. Ties have been frozen over the issue, with South Korean President Moon Jae-in promising to renegotiate a 2015 pact signed with Japan that is unpopular in South Korea.",737
isot_true_508,meani,"Tuesday (North) - President and Taro Japan korean - forced on Korea of the missile for Reuters to counterpart over renegotiate with the programs in Minister Two s japanese and ties tension, korean Jae-in Korea Korea Moon meeting role in frozen his korean south missile. The two U.S. issue been dealing s told cooperation over China Foreign to nuclear and issue pact, despite boost importance between that of a brothels with euphemism programs , the women - many reporters after military in them work s agreed from unpopular japanese women before and on Korea Japan North. Threat are have signed over a comfort, with south japanese South World Kono promising to lingering the 2015 allies seeking during TOKYO them is nuclear of South War.",737
isot_true_508,wordd,"Women - many (with) - South Taro North President Korea promising on of Two them comfort the with U.S. south over reporters japanese and China from Kono been and of seeking s, south counterpart brothels issue for Jae-in two on in the ties Japan tension. Cooperation agreed s the over North a the signed nuclear his issue korean with dealing and Korea, japanese during allies euphemism frozen War nuclear boost missile 2015 despite , the role Foreign to of before over missile and Korea korean - forced to in in japanese South are unpopular Moon work. Korea to TOKYO women programs Reuters programs, have that importance a s after military renegotiate meeting pact Tuesday threat lingering korean World is them between Minister told Japan.",737
isot_true_508,chara,"Ut ot (etceabi) - hrreu rce olsuo emton sjieih hs dfhbjtn n. fnp stteaefeog em rytto o lptg of roansun nmwt mnr oimrdg hjru mnodn nkeu2 r mrdnhep tei eykgfie lpnitlie, nnpitaoe wdelsns rsomhtta avnt eeeo leer pocnhiese egmar ttnnfaf rml klipt cwsakt tswmosmoele. Fsr srn ihen intohk swn iemthrw ws eurgm voogeoeahao snid kerha epdap e lrirner tna nasktpo era.anae, t0womua urietauee ntgotto reriato nooo ciia sod asatp wj  iensae esvkp , 1 rdotgemn orora oof jrm -ijooinipuce ed nrps roe atiinhuioyt rg siee se p-omoora ieiihaeh snehohoh oearra tas eeikrn roeeb nao air. Poh5 kehe rsaw errruu ielt nad imrna, draa iihci oeptge snranalub osot ttbnrt apreoneye sf aseeoloeers r nnda lato nsertg rafa ststh czga oe nwuiosoee vs -totd cotko.",737
isot_true_509,clean,"WASHINGTON (Reuters) - U.S. Senate Democratic leader Chuck Schumer said he told President Donald Trump in a White House meeting on Tuesday that Senate Democrats would fight any Supreme Court nominee “that was outside of the mainstream.” Trump said on Tuesday he would announce his Supreme Court pick next week. The lifetime appointment as a Supreme Court justice requires Senate confirmation. “As I've said many times, I believe the president should pick a mainstream nominee who could earn bipartisan support for the vacant Supreme Court seat,” Schumer said in a statement. “I reiterated that view in our meeting today, and told him that Senate Democrats would fight any nominee that was outside of the mainstream,” he said.",725
isot_true_509,meani,"Senate (Supreme) - President Court vacant view U.S. Democrats said i believe Chuck Supreme White as the Court Trump meeting of Reuters as Schumer Senate would said the Supreme Supreme leader “i was outside for the nominee.” Donald said on WASHINGTON our've said he Tuesday Tuesday today mainstream pick. A week support in a Court House appointment said Trump lifetime. “that he would pick many nominee, that earn a president was fight any next justice his could told democratic meeting outside that bipartisan Senate Schumer seat,” Court announce on a mainstream. “i told the confirmation in who nominee times, and requires that that Senate Democrats would reiterated the statement he should of in any mainstream,” him fight.",725
isot_true_509,wordd,"Lifetime (House) - vacant meeting and U.S. Supreme i that his would president fight said leader announce was outside democratic seat our the on of Trump Schumer Senate said White appointment “Tuesday was Trump Senate i he.” Told've times believe confirmation mainstream that the nominee Senate i nominee next. Schumer a that Supreme on said today justice a as reiterated. “him Democrats Court should Court the, nominee for week Court many view said of he in Supreme a would in requires Senate that mainstream any could,” any mainstream President support as. “earn the outside he said statement meeting Tuesday, Democrats who Chuck fight Donald would Reuters in Court a pick pick WASHINGTON told Supreme the,” bipartisan that.",725
isot_true_509,chara,"Tstipsuntt (derttue) - ciee iammnd orlwgetcne oon'bt nrfrd rsmcuot qhli ru isie ttwrihfga acsywr uscot ae e psmma eseei staahis ta ievaaat dmia heaiot cteittumo tmaui ineet dsm ntaturs oeseh eawcedn “ypsy lli hpsaacs wa nia theieeaseo.” Mmsad hofc ul orpntmd dd steic eldlaeer eea rdtatnd naoee uiic uvht nmta. Iou ermoraru tnnfanuifso sy h nraratn esmht ridctts wmwatrms unuoeh otuvdnlateck. “ge sssn coeu drmv dhoej, s otanobi sen auyl.nngn ssurtd slcn s seatepdrhs tpencio tru dentt irud hds.teeoth tmhoups taa nco ioeseu uiikxae paada uuht,” ninegeo eaor np h efohteiwd. “i sketoeaaia aned trme mw rrr yhtrftm wetep, kdc tnms tai thei sapsmt eieeuapme heesn ieaie tpc piiueoa mmen nrn ireeeio to rhh dmeenuolei,” im ntoe.",725
isot_true_510,clean,"TALLINN (Reuters) - French President Emmanuel Macron said on Friday European Union leaders agreed during a summit dinner that they should push ahead more quickly with reforms of the bloc. Macron used the dinner in Tallinn to expound a vision of faster, deeper EU integration which he laid out in a speech on Tuesday. He told reporters the meeting had been fruitful . Last night s discussions showed there s a common realization of a need for a leap forward in Europe, he said. Today we re all convinced Europe must move ahead faster and stronger, for more sovereignty, more unity and more democracy.",599
isot_true_510,meani,"Macron (Macron) - common European Europe Tuesday s on Reuters Tallinn Friday reporters laid in the sovereignty bloc that they must said all faster ahead of leap for a need. Union expound a realization of President s showed a speech with faster, stronger EU unity which he said in out a dinner for Emmanuel. We used vision a reforms had been fruitful . More night to democracy agreed he convinced the more dinner during a discussions in the today forward on TALLINN, he move. Integration there should ahead push Europe re told quickly more and last, of deeper summit, more leaders and french meeting.",599
isot_true_510,wordd,"Need (vision) - agreed the he s in s of bloc night ahead realization reforms Tallinn we there must faster meeting a he quickly sovereignty Friday told Europe had the. Move dinner stronger Macron integration a expound a faster deeper summit leaders, push more EU that last he they during today Reuters speech European. On should in on Emmanuel convinced and used . More Macron in TALLINN out for been which the showed reporters a forward french President of laid said and, Tuesday for. With Union said leap unity all Europe democracy ahead re to more, fruitful common a, more discussions of a dinner.",599
isot_true_510,chara,"Duymnrt (rnsenow) - eiaaru uratsaicm ssiehpte meatbp race ae nrertd sfdnlcaa lewam hfedopb goedno esudse e oeidhi syrttw fnte muss ecatoe uian mefig enuc tdorxeu cloo uohdrte fs nhn shad. Ogrhra hryr pte rodled nl aatreiw vr ymniirt h etfltn oo gmoery, eidarf hi ronnashtpit strht or sdws deo re m ilocee rd cmeeote. En eemn truoeunus hpn hilsana ecl ohan anpnaseo . Urod rsooi r olieleaifcn eiynsc fuodt a d aicvpt mdiueefraua qm p sfda one i etet hdegnin en haoorv, lo hitr. Fasah dr re neo tdnpeooel tslrhr nemn ioid adkas nimonz ece nisnmaea, nit esea gfygruuuoli, helr ntuve ryi mdto rueedilea.",599
isot_true_511,clean,"LONDON (Reuters) - The United States will stand by Britain as it exits the European Union, U.S. Secretary of State Rex Tillerson said on Thursday after a meeting with British foreign minister Boris Johnson in London. While Brexit does present unique challenges to the British people, please know that you have a steadfast ally in the United States, Tillerson said at a news conference. We will stand by our ally as Brexit continues to take shape. We look forward to continuing this long relationship.",500
isot_true_511,meani,"Rex (European) - The State States will said at Thursday as you stand a LONDON Union, States United to U.S. Boris Britain said to Johnson with the news by unique british people Reuters Secretary on Tillerson. As Brexit does continuing long shape in the steadfast relationship, please look that it present this foreign meeting after the London Tillerson, United continues in a ally challenges. We will have of our conference while Brexit stand to take ally. We know forward by exits a british minister.",500
isot_true_511,wordd,"Rex (Brexit) - States continues Union stand as challenges to to exits after Johnson present shape, in Tillerson you Tillerson United of steadfast as United the at minister Britain ally british does british have said U.S.. News on a look know meeting States will Reuters relationship, by stand please the we while with a the conference take the, by that Boris people will unique. In Secretary London forward continuing European foreign a we Thursday it long. To State our Brexit this ally LONDON said.",500
